Date,Close,Adj Close,Volume,Daily_Return_Pct
4/20/1979,101.230003,101.230003,28830000,0.003358658
4/23/1979,101.57,101.57,25610000,0.006202589
4/24/1979,102.199997,102.199997,35540000,0.00293545
4/25/1979,102.5,102.5,31750000,-0.004780468
4/26/1979,102.010002,102.010002,32400000,-0.002058612
4/27/1979,101.800003,101.800003,29610000,-0.000392937
4/30/1979,101.760002,101.760002,26440000,-0.000786183
5/1/1979,101.68,101.68,31040000,0.000393401
5/2/1979,101.720001,101.720001,30510000,0.000884752
5/3/1979,101.809998,101.809998,30870000,-0.011000845
5/4/1979,100.690002,100.690002,30630000,-0.016585609
5/7/1979,99.019997,99.019997,30480000,0.001514856
5/8/1979,99.169998,99.169998,32720000,0.002924282
5/9/1979,99.459999,99.459999,27670000,-0.009451056
5/10/1979,98.519997,98.519997,25230000,0
5/11/1979,98.519997,98.519997,24010000,-0.004669093
5/14/1979,98.059998,98.059998,22450000,0.000815837
5/15/1979,98.139999,98.139999,26190000,0.002853057
5/16/1979,98.419998,98.419998,28350000,0.015444056
5/17/1979,99.940002,99.940002,30550000,-0.00010008
5/18/1979,99.93,99.93,26590000,0.002101461
5/21/1979,100.139999,100.139999,25550000,0.003694857
5/22/1979,100.510002,100.510002,30400000,-0.00616857
5/23/1979,99.889999,99.889999,30390000,0.00040045
5/24/1979,99.93,99.93,25710000,0.002902041
5/25/1979,100.220001,100.220001,27810000,-0.001696248
5/29/1979,100.050003,100.050003,27040000,-0.009395322
5/30/1979,99.110001,99.110001,29250000,-0.000302684
5/31/1979,99.080002,99.080002,30300000,0.000908316
6/1/1979,99.169998,99.169998,24560000,0.001512574
6/4/1979,99.32,99.32,24040000,0.013089035
6/5/1979,100.620003,100.620003,35050000,0.0067581
6/6/1979,101.300003,101.300003,39830000,0.004837098
6/7/1979,101.790001,101.790001,43380000,-0.002947274
6/8/1979,101.489998,101.489998,31470000,0.004138398
6/11/1979,101.910004,101.910004,28270000,0.009223766
6/12/1979,102.849998,102.849998,45450000,-0.005250365
6/13/1979,102.309998,102.309998,40740000,-0.001075174
6/14/1979,102.199997,102.199997,37850000,-0.001076331
6/15/1979,102.089996,102.089996,40740000,-0.005191478
6/18/1979,101.559998,101.559998,30970000,0.000196967
6/19/1979,101.580002,101.580002,30780000,0.000492174
6/20/1979,101.629997,101.629997,33790000,0.004526213
6/21/1979,102.089996,102.089996,36490000,0.005387433
6/22/1979,102.639999,102.639999,36410000,-0.005358564
6/25/1979,102.089996,102.089996,31330000,-0.004211892
6/26/1979,101.660004,101.660004,34680000,0.006000324
6/27/1979,102.269997,102.269997,36720000,0.005182419
6/28/1979,102.800003,102.800003,38470000,0.001070049
6/29/1979,102.910004,102.910004,34690000,-0.008939908
7/2/1979,101.989998,101.989998,32060000,0.000980469
7/3/1979,102.089996,102.089996,31670000,0.003330434
7/5/1979,102.43,102.43,30290000,0.011617719
7/6/1979,103.620003,103.620003,38570000,0.00820303
7/9/1979,104.470001,104.470001,42460000,-0.002584512
7/10/1979,104.199997,104.199997,39730000,-0.005374261
7/11/1979,103.639999,103.639999,36650000,-0.009166316
7/12/1979,102.690002,102.690002,31780000,-0.003603097
7/13/1979,102.32,102.32,33080000,0.00410475
7/16/1979,102.739998,102.739998,26620000,-0.008857271
7/17/1979,101.830002,101.830002,34270000,-0.00137484
7/18/1979,101.690002,101.690002,35950000,-0.000786715
7/19/1979,101.610001,101.610001,26780000,0.002066716
7/20/1979,101.82,101.82,26360000,-0.002258928
7/23/1979,101.589996,101.589996,26860000,0.003740575
7/24/1979,101.970001,101.970001,29690000,0.010885564
7/25/1979,103.080002,103.080002,34890000,0.000193985
7/26/1979,103.099998,103.099998,32270000,0
7/27/1979,103.099998,103.099998,27760000,0.000485005
7/30/1979,103.150002,103.150002,28640000,0.00639841
7/31/1979,103.809998,103.809998,34360000,0.003467874
8/1/1979,104.169998,104.169998,36570000,-0.000671979
8/2/1979,104.099998,104.099998,37720000,-0.00057634
8/3/1979,104.040001,104.040001,28160000,0.002499058
8/6/1979,104.300003,104.300003,27190000,0.012943422
8/7/1979,105.650002,105.650002,45410000,0.00312353
8/8/1979,105.980003,105.980003,44970000,-0.004623561
8/9/1979,105.489998,105.489998,34630000,0.008626448
8/10/1979,106.400002,106.400002,36740000,0.009586428
8/13/1979,107.419998,107.419998,41980000,0.000930916
8/14/1979,107.519997,107.519997,40910000,0.006789463
8/15/1979,108.25,108.25,46130000,-0.001478097
8/16/1979,108.089996,108.089996,47000000,0.00194289
8/17/1979,108.300003,108.300003,31630000,0.004893804
8/20/1979,108.830002,108.830002,32300000,0.00073511
8/21/1979,108.910004,108.910004,38860000,0.000734496
8/22/1979,108.989998,108.989998,38450000,-0.003303065
8/23/1979,108.629997,108.629997,35710000,-0.000276158
8/24/1979,108.599998,108.599998,32730000,0.004972385
8/27/1979,109.139999,109.139999,32050000,-0.001099524
8/28/1979,109.019997,109.019997,29430000,0
8/29/1979,109.019997,109.019997,30810000,0
8/30/1979,109.019997,109.019997,29300000,0.002751816
8/31/1979,109.32,109.32,26370000,-0.017197201
9/4/1979,107.440002,107.440002,33350000,-0.009679821
9/5/1979,106.400002,106.400002,41650000,0.004229286
9/6/1979,106.849998,106.849998,30330000,0.007580777
9/7/1979,107.660004,107.660004,34360000,0.00473708
9/10/1979,108.169998,108.169998,32980000,-0.00610147
9/11/1979,107.510002,107.510002,42530000,0.002883434
9/12/1979,107.82,107.82,39350000,0.000278223
9/13/1979,107.849998,107.849998,35240000,0.008437682
9/14/1979,108.760002,108.760002,41980000,0.000735509
9/17/1979,108.839996,108.839996,37610000,-0.007717714
9/18/1979,108,108,38750000,0.002592583
9/19/1979,108.279999,108.279999,35370000,0.020594782
9/20/1979,110.510002,110.510002,45100000,-0.000361967
9/21/1979,110.470001,110.470001,52380000,-0.007784919
9/24/1979,109.610001,109.610001,33790000,0.000638619
9/25/1979,109.68,109.68,32410000,0.002552872
9/26/1979,109.959999,109.959999,37700000,0.002273554
9/27/1979,110.209999,110.209999,33110000,-0.008075483
9/28/1979,109.32,109.32,35950000,-0.006952086
10/1/1979,108.559998,108.559998,24980000,0.009487823
10/2/1979,109.589996,109.589996,38310000,0
10/3/1979,109.589996,109.589996,36470000,0.005292472
10/4/1979,110.169998,110.169998,38800000,0.00998456
10/5/1979,111.269997,111.269997,48250000,-0.012492137
10/8/1979,109.879997,109.879997,32610000,-0.029577722
10/9/1979,106.629997,106.629997,55560000,-0.012472982
10/10/1979,105.300003,105.300003,81620000,-0.002374169
10/11/1979,105.050003,105.050003,47530000,-0.005330842
10/12/1979,104.489998,104.489998,36390000,-0.010814403
10/15/1979,103.360001,103.360001,34850000,-0.001644727
10/16/1979,103.190002,103.190002,33770000,0.001938143
10/17/1979,103.389999,103.389999,29650000,0.002127885
10/18/1979,103.610001,103.610001,29590000,-0.019399701
10/19/1979,101.599998,101.599998,42430000,-0.008759833
10/22/1979,100.709999,100.709999,45240000,-0.004269685
10/23/1979,100.279999,100.279999,32910000,0.001595562
10/24/1979,100.440002,100.440002,31480000,-0.004380745
10/25/1979,100,100,28440000,0.0057
10/26/1979,100.57,100.57,29660000,0.001392055
10/29/1979,100.709999,100.709999,22720000,0.019461811
10/30/1979,102.669998,102.669998,28890000,-0.008278933
10/31/1979,101.82,101.82,27780000,0.00736594
11/1/1979,102.57,102.57,25880000,-0.000584947
11/2/1979,102.510002,102.510002,23670000,-0.00673107
11/5/1979,101.82,101.82,20470000,-0.006089206
11/6/1979,101.199997,101.199997,21960000,-0.013142234
11/7/1979,99.870003,99.870003,30830000,0.004305597
11/8/1979,100.300003,100.300003,26270000,0.012063798
11/9/1979,101.510002,101.510002,30060000,0.019702492
11/12/1979,103.510002,103.510002,26640000,-0.005506714
11/13/1979,102.940002,102.940002,29240000,0.004371449
11/14/1979,103.389999,103.389999,30970000,0.007157346
11/15/1979,104.129997,104.129997,32380000,-0.003265111
11/16/1979,103.790001,103.790001,30060000,0.004239349
11/19/1979,104.230003,104.230003,33090000,-0.005180859
11/20/1979,103.690002,103.690002,35010000,0.001928797
11/21/1979,103.889999,103.889999,37020000,0.007507932
11/23/1979,104.669998,104.669998,23300000,0.020349719
11/26/1979,106.800003,106.800003,47940000,-0.00393264
11/27/1979,106.379997,106.379997,45140000,0.003666103
11/28/1979,106.769997,106.769997,39690000,0.000374646
11/29/1979,106.809998,106.809998,33550000,-0.006085516
11/30/1979,106.160004,106.160004,30480000,-0.003108534
12/3/1979,105.830002,105.830002,29030000,0.009071142
12/4/1979,106.790001,106.790001,33510000,0.00430751
12/5/1979,107.25,107.25,39300000,0.006993007
12/6/1979,108,108,37510000,-0.004444472
12/7/1979,107.519997,107.519997,42370000,0.001395099
12/10/1979,107.669998,107.669998,32270000,-0.001671775
12/11/1979,107.489998,107.489998,36160000,0.000279086
12/12/1979,107.519997,107.519997,34630000,0.001395099
12/13/1979,107.669998,107.669998,36690000,0.011609548
12/14/1979,108.919998,108.919998,41800000,0.003764267
12/17/1979,109.330002,109.330002,43830000,-0.00942101
12/18/1979,108.300003,108.300003,43310000,-0.000923416
12/19/1979,108.199997,108.199997,41780000,0.000554575
12/20/1979,108.260002,108.260002,40380000,-0.00618886
12/21/1979,107.589996,107.589996,36160000,0.000650692
12/24/1979,107.660004,107.660004,19150000,0.001114574
12/26/1979,107.779999,107.779999,24960000,0.001670069
12/27/1979,107.959999,107.959999,31410000,-0.001111551
12/28/1979,107.839996,107.839996,34430000,0.000927355
12/31/1979,107.940002,107.940002,31530000,-0.020196405
1/2/1980,105.760002,105.760002,40610000,-0.00510591
1/3/1980,105.220001,105.220001,50480000,0.012355027
1/4/1980,106.519997,106.519997,39130000,0.002722503
1/7/1980,106.809998,106.809998,44500000,0.020035568
1/8/1980,108.949997,108.949997,53390000,0.000917907
1/9/1980,109.050003,109.050003,65260000,0.007702852
1/10/1980,109.889999,109.889999,55980000,0.000272991
1/11/1980,109.919998,109.919998,52890000,0.004184853
1/14/1980,110.379997,110.379997,52930000,0.006885324
1/15/1980,111.139999,111.139999,52320000,-0.000809753
1/16/1980,111.050003,111.050003,67700000,-0.003151787
1/17/1980,110.699997,110.699997,54170000,0.003342394
1/18/1980,111.07,111.07,47150000,0.009273413
1/21/1980,112.099998,112.099998,48040000,-0.005263122
1/22/1980,111.510002,111.510002,50620000,0.017307864
1/23/1980,113.440002,113.440002,50730000,0.002291916
1/24/1980,113.699997,113.699997,59070000,-0.000791522
1/25/1980,113.610001,113.610001,47100000,0.010914506
1/28/1980,114.849998,114.849998,53620000,-0.00679145
1/29/1980,114.07,114.07,55480000,0.009906172
1/30/1980,115.199997,115.199997,51170000,-0.009027717
1/31/1980,114.160004,114.160004,65900000,0.008409241
2/1/1980,115.120003,115.120003,46610000,-0.006514941
2/4/1980,114.370003,114.370003,43070000,0.002535639
2/5/1980,114.660004,114.660004,41880000,0.009244697
2/6/1980,115.720001,115.720001,51950000,0.00483925
2/7/1980,116.279999,116.279999,57690000,0.014361868
2/8/1980,117.949997,117.949997,57860000,-0.007036829
2/11/1980,117.120003,117.120003,58660000,0.006659827
2/12/1980,117.900002,117.900002,48090000,0.004580153
2/13/1980,118.440002,118.440002,65230000,-0.014522129
2/14/1980,116.720001,116.720001,50540000,-0.011223415
2/15/1980,115.410004,115.410004,46680000,-0.007018508
2/19/1980,114.599998,114.599998,39480000,0.016317653
2/20/1980,116.470001,116.470001,44340000,-0.01021724
2/21/1980,115.279999,115.279999,51530000,-0.00208187
2/22/1980,115.040001,115.040001,48210000,-0.014864386
2/25/1980,113.330002,113.330002,39140000,0.005735472
2/26/1980,113.980003,113.980003,40000000,-0.014037603
2/27/1980,112.379997,112.379997,46430000,-0.000266943
2/28/1980,112.349998,112.349998,40330000,0.011660045
2/29/1980,113.660004,113.660004,38810000,-0.010205912
3/3/1980,112.5,112.5,38690000,0.00248888
3/4/1980,112.779999,112.779999,44310000,-0.014630271
3/5/1980,111.129997,111.129997,49240000,-0.022316162
3/6/1980,108.650002,108.650002,49610000,-0.016106765
3/7/1980,106.900002,106.900002,50950000,-0.003648269
3/10/1980,106.510002,106.510002,43750000,0.011923735
3/11/1980,107.779999,107.779999,41350000,-0.008443088
3/12/1980,106.870003,106.870003,37990000,-0.011696453
3/13/1980,105.620003,105.620003,33070000,-0.00179893
3/14/1980,105.43,105.43,35180000,-0.030067324
3/17/1980,102.260002,102.260002,37020000,0.017993311
3/18/1980,104.099998,104.099998,47340000,0.002017291
3/19/1980,104.309998,104.309998,36520000,-0.011408254
3/20/1980,103.120003,103.120003,32580000,-0.007854975
3/21/1980,102.309998,102.309998,32220000,-0.029615864
3/24/1980,99.279999,99.279999,39230000,-0.000906497
3/25/1980,99.190002,99.190002,43790000,-0.005141667
3/26/1980,98.68,98.68,37370000,-0.004661522
3/27/1980,98.220001,98.220001,63680000,0.025045805
3/28/1980,100.68,100.68,46720000,0.014004728
3/31/1980,102.089996,102.089996,35840000,0.000881614
4/1/1980,102.18,102.18,32230000,0.004893326
4/2/1980,102.68,102.68,35210000,-0.005161648
4/3/1980,102.150002,102.150002,27970000,-0.019187469
4/7/1980,100.190002,100.190002,29130000,0.010080796
4/8/1980,101.199997,101.199997,31700000,0.018873558
4/9/1980,103.110001,103.110001,33020000,0.009407439
4/10/1980,104.080002,104.080002,33940000,-0.002786328
4/11/1980,103.790001,103.790001,29960000,-0.009153146
4/14/1980,102.839996,102.839996,23060000,-0.002041997
4/15/1980,102.629997,102.629997,26670000,-0.010620638
4/16/1980,101.540001,101.540001,39730000,-0.004825665
4/17/1980,101.050003,101.050003,32770000,-0.004948045
4/18/1980,100.550003,100.550003,26880000,-0.007458975
4/21/1980,99.800003,99.800003,27560000,0.036372714
4/22/1980,103.43,103.43,47920000,0.002900541
4/23/1980,103.730003,103.730003,42620000,0.006459067
4/24/1980,104.400002,104.400002,35790000,0.007279713
4/25/1980,105.160004,105.160004,28590000,0.004564425
4/28/1980,105.639999,105.639999,30600000,0.002082563
4/29/1980,105.860001,105.860001,27940000,0.004061969
4/30/1980,106.290001,106.290001,30850000,-0.007808844
5/1/1980,105.459999,105.459999,32480000,0.001137901
5/2/1980,105.580002,105.580002,28040000,0.007577145
5/5/1980,106.379997,106.379997,34090000,-0.001222006
5/6/1980,106.25,106.25,40160000,0.008752941
5/7/1980,107.18,107.18,42600000,-0.009796632
5/8/1980,106.129997,106.129997,39280000,-0.013285556
5/9/1980,104.720001,104.720001,30280000,0.000572937
5/12/1980,104.779999,104.779999,28220000,0.014506624
5/13/1980,106.300003,106.300003,35460000,0.005173989
5/14/1980,106.849998,106.849998,40840000,0.001310248
5/15/1980,106.989998,106.989998,41120000,0.003364801
5/16/1980,107.349998,107.349998,31710000,0.002980904
5/19/1980,107.669998,107.669998,30970000,-0.000464335
5/20/1980,107.620003,107.620003,31800000,0.000929177
5/21/1980,107.720001,107.720001,34830000,0.011975501
5/22/1980,109.010002,109.010002,41040000,0.014769296
5/23/1980,110.620003,110.620003,45790000,0.007051157
5/27/1980,111.400002,111.400002,40810000,0.00592456
5/28/1980,112.059998,112.059998,38580000,-0.015973595
5/29/1980,110.269997,110.269997,42000000,0.008796599
5/30/1980,111.239998,111.239998,34820000,-0.004314959
6/2/1980,110.760002,110.760002,32710000,-0.002257132
6/3/1980,110.510002,110.510002,33150000,0.019002796
6/4/1980,112.610001,112.610001,44180000,0.001509617
6/5/1980,112.779999,112.779999,49070000,0.003724047
6/6/1980,113.199997,113.199997,37230000,0.004505318
6/9/1980,113.709999,113.709999,36820000,0.00835463
6/10/1980,114.660004,114.660004,42030000,0.011861093
6/11/1980,116.019997,116.019997,43800000,-0.004309602
6/12/1980,115.519997,115.519997,47300000,0.002510397
6/13/1980,115.809998,115.809998,41880000,0.002417736
6/16/1980,116.089996,116.089996,36190000,-0.000516815
6/17/1980,116.029999,116.029999,41990000,0.001982272
6/18/1980,116.260002,116.260002,41960000,-0.01376224
6/19/1980,114.660004,114.660004,38280000,-0.005232915
6/20/1980,114.059998,114.059998,36530000,0.003945327
6/23/1980,114.510002,114.510002,34180000,0.005501677
6/24/1980,115.139999,115.139999,37730000,0.013722442
6/25/1980,116.720001,116.720001,46500000,-0.004540773
6/26/1980,116.190002,116.190002,45110000,-0.00163527
6/27/1980,116,116,33110000,-0.015172431
6/30/1980,114.239998,114.239998,29910000,0.006039934
7/1/1980,114.93,114.93,34340000,0.006525711
7/2/1980,115.68,115.68,42950000,0.015387267
7/3/1980,117.459999,117.459999,47230000,0.007066252
7/7/1980,118.290001,118.290001,42540000,-0.003804252
7/8/1980,117.839996,117.839996,45830000,0.001188111
7/9/1980,117.980003,117.980003,52010000,-0.008730344
7/10/1980,116.949997,116.949997,43730000,0.007610081
7/11/1980,117.839996,117.839996,38310000,0.018414851
7/14/1980,120.010002,120.010002,45500000,-0.005916165
7/15/1980,119.300003,119.300003,60920000,0.002766085
7/16/1980,119.629997,119.629997,49140000,0.015130026
7/17/1980,121.440002,121.440002,48850000,0.004940703
7/18/1980,122.040001,122.040001,58040000,0.003851204
7/21/1980,122.510002,122.510002,42750000,-0.002612032
7/22/1980,122.190002,122.190002,52230000,-0.00212785
7/23/1980,121.93,121.93,45890000,-0.001148192
7/24/1980,121.790001,121.790001,42420000,-0.00829298
7/25/1980,120.779999,120.779999,36250000,0.005381694
7/28/1980,121.43,121.43,35330000,0.007988158
7/29/1980,122.400002,122.400002,44840000,-0.001388881
7/30/1980,122.230003,122.230003,58060000,-0.004581567
7/31/1980,121.669998,121.669998,54610000,-0.00378071
8/1/1980,121.209999,121.209999,46440000,-0.0018975
8/4/1980,120.980003,120.980003,41550000,-0.00198384
8/5/1980,120.739998,120.739998,45510000,0.006708672
8/6/1980,121.550003,121.550003,45050000,0.014397367
8/7/1980,123.300003,123.300003,61820000,0.002514177
8/8/1980,123.610001,123.610001,58860000,0.009465237
8/11/1980,124.779999,124.779999,44690000,-0.007933948
8/12/1980,123.790001,123.790001,52050000,-0.004119897
8/13/1980,123.279999,123.279999,44350000,0.015979891
8/14/1980,125.25,125.25,47700000,0.003752503
8/15/1980,125.720001,125.720001,47780000,-0.018533264
8/18/1980,123.389999,123.389999,41890000,-0.006402472
8/19/1980,122.599998,122.599998,41930000,0.009543222
8/20/1980,123.769997,123.769997,42560000,0.013654375
8/21/1980,125.459999,125.459999,50770000,0.004463558
8/22/1980,126.019997,126.019997,58210000,-0.006824258
8/25/1980,125.160004,125.160004,35400000,-0.002556791
8/26/1980,124.839996,124.839996,41700000,-0.010573526
8/27/1980,123.519997,123.519997,44000000,-0.011657991
8/28/1980,122.080002,122.080002,39890000,0.002457364
8/29/1980,122.379997,122.379997,33510000,0.011112935
9/2/1980,123.739998,123.739998,35290000,0.019233918
9/3/1980,126.120003,126.120003,52370000,-0.005550309
9/4/1980,125.419998,125.419998,59030000,-0.004305541
9/5/1980,124.879997,124.879997,37990000,-0.012572061
9/8/1980,123.309998,123.309998,42050000,0.006163345
9/9/1980,124.07,124.07,44460000,0.005964359
9/10/1980,124.809998,124.809998,51430000,0.0068104
9/11/1980,125.660004,125.660004,44770000,-0.000954982
9/12/1980,125.540001,125.540001,47180000,0.001035503
9/15/1980,125.669998,125.669998,44630000,0.008514363
9/16/1980,126.739998,126.739998,57290000,0.016806036
9/17/1980,128.869995,128.869995,63990000,-0.003647094
9/18/1980,128.399994,128.399994,63390000,0.006619985
9/19/1980,129.25,129.25,53780000,0.008897439
9/22/1980,130.399994,130.399994,53140000,-0.007438658
9/23/1980,129.429993,129.429993,64390000,0.007262629
9/24/1980,130.369995,130.369995,56860000,-0.01265624
9/25/1980,128.720001,128.720001,49510000,-0.01841208
9/26/1980,126.349998,126.349998,49460000,-0.022239787
9/29/1980,123.540001,123.540001,46410000,0.015541509
9/30/1980,125.459999,125.459999,40290000,0.013311
10/1/1980,127.129997,127.129997,48720000,0.007551318
10/2/1980,128.089996,128.089996,46160000,0.00968074
10/3/1980,129.330002,129.330002,47510000,0.018557133
10/6/1980,131.729996,131.729996,50130000,-0.005541608
10/7/1980,131,131,50310000,0.004961786
10/8/1980,131.649994,131.649994,46580000,-0.004633506
10/9/1980,131.039993,131.039993,43980000,-0.005723444
10/10/1980,130.289993,130.289993,44040000,0.013354871
10/13/1980,132.029999,132.029999,31360000,-7.57025E-05
10/14/1980,132.020004,132.020004,48830000,0.012725291
10/15/1980,133.699997,133.699997,48260000,-0.011069529
10/16/1980,132.220001,132.220001,65450000,-0.005294184
10/17/1980,131.520004,131.520004,43920000,0.00828769
10/20/1980,132.610001,132.610001,40910000,-0.005806538
10/21/1980,131.839996,131.839996,51220000,0.000606811
10/22/1980,131.919998,131.919998,43060000,-0.018117033
10/23/1980,129.529999,129.529999,49200000,0.002470524
10/24/1980,129.850006,129.850006,41050000,-0.01517142
10/27/1980,127.879997,127.879997,34430000,0.001329418
10/28/1980,128.050003,128.050003,40300000,-0.001093315
10/29/1980,127.910004,127.910004,37200000,-0.012665178
10/30/1980,126.290001,126.290001,39060000,0.009343574
10/31/1980,127.470001,127.470001,40110000,0.012316561
11/3/1980,129.039993,129.039993,35820000,0.017746506
11/5/1980,131.330002,131.330002,84080000,-0.018426848
11/6/1980,128.910004,128.910004,48890000,0.002094399
11/7/1980,129.179993,129.179993,40070000,0.002322364
11/10/1980,129.479996,129.479996,35720000,0.01374729
11/11/1980,131.259995,131.259995,41520000,0.025369504
11/12/1980,134.589996,134.589996,58500000,0.014117015
11/13/1980,136.490005,136.490005,69340000,0.004835438
11/14/1980,137.149994,137.149994,71630000,0.004374816
11/17/1980,137.75,137.75,50260000,0.014156058
11/18/1980,139.699997,139.699997,70380000,-0.004581238
11/19/1980,139.059998,139.059998,69230000,0.0096361
11/20/1980,140.399994,140.399994,60180000,-0.009187985
11/21/1980,139.110001,139.110001,55950000,-0.005750866
11/24/1980,138.309998,138.309998,51120000,0.007374767
11/25/1980,139.330002,139.330002,55840000,0.006028824
11/26/1980,140.169998,140.169998,55340000,0.002497011
11/28/1980,140.520004,140.520004,34240000,-0.023555344
12/1/1980,137.210007,137.210007,48180000,-0.001749187
12/2/1980,136.970001,136.970001,52340000,-0.001898182
12/3/1980,136.710007,136.710007,43430000,-0.001682474
12/4/1980,136.479996,136.479996,51170000,-0.017951327
12/5/1980,134.029999,134.029999,51990000,-0.025516661
12/8/1980,130.610001,130.610001,53390000,-0.000995368
12/9/1980,130.479996,130.479996,53220000,-0.01701411
12/10/1980,128.259995,128.259995,49860000,-0.00701695
12/11/1980,127.360001,127.360001,60220000,0.01468275
12/12/1980,129.229996,129.229996,39530000,0.001702399
12/15/1980,129.449997,129.449997,39700000,0.008883809
12/16/1980,130.600006,130.600006,41630000,0.017534402
12/17/1980,132.889999,132.889999,50800000,0.00082776
12/18/1980,133,133,69570000,0.005263135
12/19/1980,133.699997,133.699997,50770000,0.015557233
12/22/1980,135.779999,135.779999,51950000,-0.003535101
12/23/1980,135.300003,135.300003,55260000,0.004286785
12/24/1980,135.880005,135.880005,29490000,0.005078025
12/26/1980,136.570007,136.570007,16130000,-0.011276327
12/29/1980,135.029999,135.029999,36060000,0.002221751
12/30/1980,135.330002,135.330002,39750000,0.003177366
12/31/1980,135.759995,135.759995,41210000,0.004272253
1/2/1981,136.339996,136.339996,28870000,0.011955443
1/5/1981,137.970001,137.970001,58710000,0.001087149
1/6/1981,138.119995,138.119995,67400000,-0.022009797
1/7/1981,135.080002,135.080002,92890000,-0.014954131
1/8/1981,133.059998,133.059998,55350000,0.003156456
1/9/1981,133.479996,133.479996,50190000,0.00029973
1/12/1981,133.520004,133.520004,48760000,-0.001722671
1/13/1981,133.289993,133.289993,40890000,0.001350499
1/14/1981,133.470001,133.470001,41390000,0.00561924
1/15/1981,134.220001,134.220001,39640000,0.004097772
1/16/1981,134.770004,134.770004,43260000,-0.002968086
1/19/1981,134.369995,134.369995,36470000,-0.020242622
1/20/1981,131.649994,131.649994,41750000,-0.002202757
1/21/1981,131.360001,131.360001,39190000,-0.00837398
1/22/1981,130.259995,130.259995,39880000,-0.000230301
1/23/1981,130.229996,130.229996,37220000,-0.002994702
1/26/1981,129.839996,129.839996,35380000,0.00985828
1/27/1981,131.119995,131.119995,42260000,-0.005948742
1/28/1981,130.339996,130.339996,36690000,-0.000767155
1/29/1981,130.240005,130.240005,38170000,-0.005297927
1/30/1981,129.550003,129.550003,41160000,-0.020378224
2/2/1981,126.910004,126.910004,44070000,0.012213403
2/3/1981,128.460007,128.460007,45950000,0.001011902
2/4/1981,128.589996,128.589996,45520000,0.008087791
2/5/1981,129.630005,129.630005,45320000,0.007482843
2/6/1981,130.600006,130.600006,45820000,-0.010183782
2/9/1981,129.270004,129.270004,38330000,-0.000232065
2/10/1981,129.240005,129.240005,40820000,-0.007737542
2/11/1981,128.240005,128.240005,37770000,-0.005926403
2/12/1981,127.480003,127.480003,34700000,-0.003922184
2/13/1981,126.980003,126.980003,33360000,0.006536423
2/17/1981,127.809998,127.809998,37940000,0.005242141
2/18/1981,128.479996,128.479996,40410000,-0.014554756
2/19/1981,126.610001,126.610001,41630000,-0.00023694
2/20/1981,126.580002,126.580002,41900000,0.006083078
2/23/1981,127.349998,127.349998,39590000,0.000314103
2/24/1981,127.389999,127.389999,43960000,0.008870437
2/25/1981,128.520004,128.520004,45710000,0.012293822
2/26/1981,130.100006,130.100006,60300000,0.008993066
2/27/1981,131.270004,131.270004,53210000,0.005637167
3/2/1981,132.009995,132.009995,47710000,-0.010983994
3/3/1981,130.559998,130.559998,48730000,0.002297817
3/4/1981,130.860001,130.860001,47260000,-0.007106893
3/5/1981,129.929993,129.929993,45380000,-0.000615616
3/6/1981,129.850006,129.850006,43940000,0.009780431
3/9/1981,131.119995,131.119995,46180000,-0.005033466
3/10/1981,130.460007,130.460007,56610000,-0.003909321
3/11/1981,129.949997,129.949997,47390000,0.024932705
3/12/1981,133.190002,133.190002,54640000,-0.000600653
3/13/1981,133.110001,133.110001,68290000,0.011794696
3/16/1981,134.679993,134.679993,49940000,-0.005642969
3/17/1981,133.919998,133.919998,65920000,0.002240166
3/18/1981,134.220001,134.220001,55740000,-0.005662301
3/19/1981,133.460007,133.460007,62440000,0.004645549
3/20/1981,134.080002,134.080002,61980000,0.012007756
3/23/1981,135.690002,135.690002,57880000,-0.007517164
3/24/1981,134.669998,134.669998,66400000,0.018118386
3/25/1981,137.110001,137.110001,56320000,-0.006126446
3/26/1981,136.270004,136.270004,60370000,-0.011888236
3/27/1981,134.649994,134.649994,46930000,-0.002747828
3/30/1981,134.279999,134.279999,33500000,0.012809063
3/31/1981,136,136,50980000,0.004191228
4/1/1981,136.570007,136.570007,54880000,-0.001830563
4/2/1981,136.320007,136.320007,52570000,-0.006088629
4/3/1981,135.490005,135.490005,48680000,-0.011513853
4/6/1981,133.929993,133.929993,43190000,-0.00014925
4/7/1981,133.910004,133.910004,44540000,0.002987036
4/8/1981,134.309998,134.309998,48000000,0.002680366
4/9/1981,134.669998,134.669998,59520000,-0.001188112
4/10/1981,134.509995,134.509995,58130000,-0.01011078
4/13/1981,133.149994,133.149994,49860000,-0.003529861
4/14/1981,132.679993,132.679993,48350000,0.011230065
4/15/1981,134.169998,134.169998,56040000,0.003950205
4/16/1981,134.699997,134.699997,52950000,0.005567929
4/20/1981,135.449997,135.449997,51020000,-0.009007021
4/21/1981,134.229996,134.229996,60280000,-0.000670469
4/22/1981,134.139999,134.139999,60660000,-0.001490957
4/23/1981,133.940002,133.940002,64200000,0.008959213
4/24/1981,135.139999,135.139999,60000000,0.002515887
4/27/1981,135.479996,135.479996,51080000,-0.008488294
4/28/1981,134.330002,134.330002,58210000,-0.009528765
4/29/1981,133.050003,133.050003,53340000,-0.001803871
4/30/1981,132.809998,132.809998,47970000,-0.000677637
5/1/1981,132.720001,132.720001,48360000,-0.015446074
